CAMERA_ID,CITY,EQUIP_TYPE,JUDGMENT_CLEAN,LONGITUDE,LATITUDE
KH0380,KS,固定式交通違規照相路段,闖紅燈、超速,120.4847189,22.88167
KH0381,KS,固定式交通違規照相路段,闖紅燈,120.359211,22.59445
KH0382,KS,固定式交通違規照相路段,闖紅燈,120.353083,22.616306
KH0383,KS,固定式交通違規照相路段,闖紅燈,120.350961,22.63744
KH0384,KS,固定式交通違規照相路段,闖紅燈,120.358336,22.590328
KH0385,KS,固定式交通違規照相路段,闖紅燈,120.341869,22.597925
KH0386,KS,固定式交通違規照相路段,闖紅燈,120.344831,22.636531
KH0387,KS,固定式交通違規照相路段,闖紅燈,120.368352,22.623114
KH0388,KS,固定式交通違規照相路段,超速,120.360016,22.598097
KH0389,KS,固定式交通違規照相路段,闖紅燈,120.36204,22.614566
KH0390,KS,固定式交通違規照相路段,闖紅燈,120.344027,22.594791
KH0391,KS,固定式交通違規照相路段,闖紅燈、超速,120.344934,22.622242
KH0392,KS,固定式交通違規照相路段,闖紅燈、超速,120.358733,22.590568
KH0393,KS,固定式交通違規照相路段,闖紅燈,120.341283,22.597889
KH0394,KS,固定式交通違規照相路段,闖紅燈,120.3593547,22.5903729
KH0395,KS,固定式交通違規照相路段,闖紅燈,120.3593547,22.5903729
KH0396,KS,固定式交通違規照相路段,超速,120.3440073,22.5950008
KH0397,KS,固定式交通違規照相路段,闖紅燈,120.350048,22.595628
KH0398,KS,固定式交通違規照相路段,超速,120.336328,22.592661
KH0399,KS,固定式交通違規照相路段,闖紅燈,120.347,22.607111
KH0400,KS,固定式交通違規照相路段,闖紅燈,120.311587,22.754935
KH0401,KS,固定式交通違規照相路段,超速,120.302545,22.757953
KH0402,KS,固定式交通違規照相路段,闖紅燈,120.30955,22.759935
KH0403,KS,固定式交通違規照相路段,闖紅燈,120.305743,22.767154
KH0404,KS,固定式交通違規照相路段,超速,120.316905,22.743445
KH0405,KS,固定式交通違規照相路段,闖紅燈,120.400645,22.772306
KH0406,KS,固定式交通違規照相路段,超速,120.356279,22.755227
KH0407,KS,固定式交通違規照相路段,闖紅燈,120.362362,22.786931
KH0408,KS,固定式交通違規照相路段,闖紅燈,120.405887,22.777427
KH0409,KS,固定式交通違規照相路段,超速,120.363547,22.756254
NP0001,NTP,區間平均速率科技執法,超速,121.623500,24.957000
NP0002,NTP,區間平均速率科技執法,超速,121.598100,24.953000
NP0003,NTP,區間平均速率科技執法,超速,121.670800,24.943400
NP0004,NTP,區間平均速率科技執法,超速,121.648000,24.950000
NP0005,NTP,區間平均速率科技執法,超速,121.490000,24.994100
NP0006,NTP,區間平均速率科技執法,超速,121.490000,24.994100
NP0007,NTP,區間平均速率科技執法,超速,121.522800,24.990600
NP0008,NTP,區間平均速率科技執法,超速,121.5292,24.9717
NP0009,NTP,區間平均速率科技執法,超速,121.5292,24.966
NP0010,NTP,區間平均速率科技執法,超速,121.6159,25.1265
NP0011,NTP,區間平均速率科技執法,超速,121.6159,25.1265
NP0012,NTP,區間平均速率科技執法,超速,121.421900,25.111600
NP0013,NTP,區間平均速率科技執法,超速,121.398300,25.044000
NP0014,NTP,區間平均速率科技執法,超速,121.913079,25.117086
NP0015,NTP,區間平均速率科技執法,超速,121.919599,25.107600
NP0016,NTP,違規停車科技執法,違規停車,121.4636257,25.0141549
NP0017,NTP,違規停車科技執法,違規停車,121.4622882,25.0136534
NP0018,NTP,違規停車科技執法,違規停車,121.4627247,25.0117398
NP0019,NTP,違規停車科技執法,違規停車,121.4626024,25.0119825
NP0020,NTP,違規停車科技執法,違規停車,121.3894745,25.0743373
NP0021,NTP,違規停車科技執法,違規停車,121.3894745,25.0743373
NP0022,NTP,違規停車科技執法,違規停車,121.3898326,25.0738167
NP0023,NTP,違規停車科技執法,違規停車,121.3898326,25.0738167
NP0024,NTP,違規停車科技執法,違規停車,121.3899767,25.0728622
NP0025,NTP,違規停車科技執法,違規停車,121.6542213,25.0622020
NP0026,NTP,違規停車科技執法,違規停車,121.6565734,25.0671798
NP0027,NTP,違規停車科技執法,違規停車,121.6316355,25.0655798
NP0028,NTP,違規停車科技執法,違規停車,121.4432637,25.1776060
NP0029,NTP,違規停車科技執法,違規停車,121.4438548,25.1768339
NP0030,NTP,違規停車科技執法,違規停車,121.438714,25.0847993
NP0031,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.471194,25.0433902
NP0032,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.3499414,24.9507874
NP0033,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.3331537,24.9677016
NP0034,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.3686464,24.9408735
NP0035,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.3783743,24.9476791
NP0036,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.913079,25.117086
NP0037,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.913079,25.117086
NP0038,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.919599,25.107600
NP0039,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.919599,25.107600
NP0040,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.642043,25.010539
NP0041,NTP,偵測未依車道或標線行駛,限制車種違規駛入,121.445609,24.988288
NP0042,NTP,路口多功能違規科技執法,未禮讓行人,121.4561004,25.01199277
NP0043,NTP,路口多功能違規科技執法,未依標誌標線行駛,121.6335094,25.0570855
NP0044,NTP,路口多功能違規科技執法,闖紅燈、未禮讓行人、未依標誌標線行駛、違規停車,121.4680527,25.02326105
NP0045,NTP,路口多功能違規科技執法,未依標誌標線行駛,121.4672131,25.0254362
NP0046,NTP,路口多功能違規科技執法,闖紅燈,121.4748974,25.03276528
NP0047,NTP,路口多功能違規科技執法,未禮讓行人、闖紅燈,121.4699584,25.02060499
NP0048,NTP,路口多功能違規科技執法,未禮讓行人、未依標誌標線行駛,121.5099512,25.00964343
NP0049,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.4981851,24.9938821
NP0050,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.4379289,24.96831724
NP0051,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.482602,25.05540825
NP0052,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.4867907,25.0615218
NP0053,NTP,路口多功能違規科技執法,闖紅燈,121.4422834,25.03400812
NP0054,NTP,路口多功能違規科技執法,未禮讓行人、闖紅燈、未依標誌標線行駛、違規停車,121.4487865,25.03539308
NP0055,NTP,路口多功能違規科技執法,未禮讓行人、闖紅燈、未依標誌標線行駛,121.4537015,25.0363626
NP0056,NTP,路口多功能違規科技執法,闖紅燈,121.4605228,25.03902944
NP0057,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.4386775,25.06424365
NP0058,NTP,路口多功能違規科技執法,未禮讓行人、未依標誌標線行駛,121.4386781,25.05241767
NP0059,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛,121.4799141,25.08158154
NP0060,NTP,路口多功能違規科技執法,闖紅燈,121.4559785,25.07806505
NP0061,NTP,路口多功能違規科技執法,未依標誌標線行駛,121.4530998,25.12519254
NP0062,NTP,路口多功能違規科技執法,闖紅燈、未依標誌標線行駛、限制車種違規駛入,121.3332161,24.95977957
NP0063,NTP,路口多功能違規科技執法,未依標誌標線行駛、限制車種違規駛入,121.6245841,25.06641695
NP0064,NTP,路口多功能違規科技執法,闖紅燈,121.3862011,24.96837985
NP0065,NTP,路口多功能違規科技執法,闖紅燈,121.4902202,25.0912255
NP0066,NTP,路口多功能違規科技執法,闖紅燈,121.4534219,25.1068493
NP0067,NTP,固定式交通違規照相路段,闖紅燈、超速,121.419426,25.159758
NP0068,NTP,固定式交通違規照相路段,闖紅燈、超速,121.3899541,25.1422146
NP0069,NTP,固定式交通違規照相路段,闖紅燈、超速,121.38171,25.140436
NP0070,NTP,固定式交通違規照相路段,闖紅燈、超速,121.42313,25.15879
NP0071,NTP,固定式交通違規照相路段,闖紅燈、超速,121.407,25.15088
NP0072,NTP,固定式交通違規照相路段,超速,121.3919947,25.1307022
NP0073,NTP,固定式交通違規照相路段,超速,121.3771492,25.1388295
NP0074,NTP,固定式交通違規照相路段,超速,121.403820,25.127440
NP0075,NTP,固定式交通違規照相路段,超速,121.4532319,25.1253012
NP0076,NTP,固定式交通違規照相路段,闖紅燈、超速,121.45556,25.121183
NP0077,NTP,固定式交通違規照相路段,闖紅燈,121.45458,25.12329
NP0078,NTP,固定式交通違規照相路段,闖紅燈,121.45009,25.13583
NP0079,NTP,固定式交通違規照相路段,闖紅燈、超速,121.45154,25.13205
NP0080,NTP,固定式交通違規照相路段,超速,121.4405810,25.1526832
NP0081,NTP,固定式交通違規照相路段,超速,121.44574,25.14726
NP0082,NTP,固定式交通違規照相路段,超速,121.442860,25.150610
NP0083,NTP,固定式交通違規照相路段,闖紅燈、超速,121.43447,25.158358
NP0084,NTP,固定式交通違規照相路段,闖紅燈,121.45138,25.13019
NP0085,NTP,固定式交通違規照相路段,闖紅燈、超速,121.42912,25.15905
NP0086,NTP,固定式交通違規照相路段,超速,121.4251250,25.1594386
NP0087,NTP,固定式交通違規照相路段,闖紅燈,121.459660,25.246750
NP0088,NTP,固定式交通違規照相路段,闖紅燈、超速,121.486180,25.262190
NP0089,NTP,固定式交通違規照相路段,超速,121.492480,25.260030
NP0090,NTP,固定式交通違規照相路段,闖紅燈,121.501330,25.261660
NP0091,NTP,固定式交通違規照相路段,超速,121.456810,25.238030
NP0092,NTP,固定式交通違規照相路段,闖紅燈,121.470090,25.251020
NP0093,NTP,固定式交通違規照相路段,闖紅燈、超速,121.470480,25.251270
NP0094,NTP,固定式交通違規照相路段,超速,121.49623,25.05448
NP0095,NTP,固定式交通違規照相路段,超速,121.4963475,25.0545082
NP0096,NTP,固定式交通違規照相路段,超速,121.46712,25.04094
NP0097,NTP,固定式交通違規照相路段,闖紅燈、超速,121.493350,25.087778
NP0098,NTP,固定式交通違規照相路段,超速,121.485690,25.047180
NP0099,NTP,固定式交通違規照相路段,超速,121.493020,25.051329
NP0100,NTP,固定式交通違規照相路段,超速,121.486145,25.047405
NP0101,NTP,固定式交通違規照相路段,超速,121.4987089,25.0820727
NP0102,NTP,固定式交通違規照相路段,超速,121.4939919,25.0882332
NP0103,NTP,固定式交通違規照相路段,超速,121.49716,25.0851
NP0104,NTP,固定式交通違規照相路段,超速,121.5035673,25.0629015
NP0105,NTP,固定式交通違規照相路段,超速,121.4894253,25.0587145
NP0108,NTP,固定式交通違規照相路段,超速,121.359300,24.856400
NP0109,NTP,固定式交通違規照相路段,闖紅燈、超速,121.37177,24.92681
NP0110,NTP,固定式交通違規照相路段,超速,121.3693379,24.9202954
NP0111,NTP,固定式交通違規照相路段,超速,121.3657106,24.9124140
NP0112,NTP,固定式交通違規照相路段,超速,121.3376371,24.8981171
NP0113,NTP,固定式交通違規照相路段,超速,121.3896440,24.9343220
NP0114,NTP,固定式交通違規照相路段,超速,121.4012911,24.9430838
NP0115,NTP,固定式交通違規照相路段,超速,121.4413489,24.9259777
NP0116,NTP,固定式交通違規照相路段,超速,121.4546451,24.9319962
NP0117,NTP,固定式交通違規照相路段,超速,121.3735001,24.9028487
NP0118,NTP,固定式交通違規照相路段,闖紅燈,121.36717,24.93909
NP0119,NTP,固定式交通違規照相路段,超速,121.4039650,24.9337739
NP0120,NTP,固定式交通違規照相路段,超速,121.4109782,24.9297290
NP0121,NTP,固定式交通違規照相路段,超速,121.3767,24.9481
NP0122,NTP,固定式交通違規照相路段,超速,121.407100,24.932300
NP0123,NTP,固定式交通違規照相路段,超速,121.375200,24.870600
NP0124,NTP,固定式交通違規照相路段,闖紅燈、超速,121.43242,24.965454
NP0125,NTP,固定式交通違規照相路段,闖紅燈,121.42566,24.96286
NP0126,NTP,固定式交通違規照相路段,闖紅燈,121.40913,24.94975
NP0127,NTP,固定式交通違規照相路段,闖紅燈,121.4508,24.97889
NP0128,NTP,固定式交通違規照相路段,闖紅燈,121.4508,24.97889
NP0129,NTP,固定式交通違規照相路段,超速,121.4510238,24.9787792
NP0130,NTP,固定式交通違規照相路段,闖紅燈,121.44939,24.97739
NP0131,NTP,固定式交通違規照相路段,闖紅燈,121.428296,24.981327
NP0132,NTP,固定式交通違規照相路段,超速,121.437800,24.980923
NP0133,NTP,固定式交通違規照相路段,超速,121.437800,24.980923
NP0134,NTP,固定式交通違規照相路段,超速,121.4395552,24.9830515
NP0135,NTP,固定式交通違規照相路段,闖紅燈、超速,121.433050,24.972640
NP0136,NTP,固定式交通違規照相路段,闖紅燈、超速,121.416210,24.964720
NP0137,NTP,固定式交通違規照相路段,闖紅燈、超速,121.416210,24.964720
NP0138,NTP,固定式交通違規照相路段,超速,121.4427159,24.9707949
NP0139,NTP,固定式交通違規照相路段,超速,121.4802001,25.0100590
NP0140,NTP,固定式交通違規照相路段,闖紅燈、超速,121.50045,24.993511
NP0141,NTP,固定式交通違規照相路段,超速,121.481735,25.010017
NP0142,NTP,固定式交通違規照相路段,超速,121.491660,24.994188
NP0143,NTP,固定式交通違規照相路段,超速,121.488846,25.011345
NP0144,NTP,固定式交通違規照相路段,超速,121.4433137,25.0859043
NP0145,NTP,固定式交通違規照相路段,闖紅燈、超速,121.4433139,25.0868721
NP0146,NTP,固定式交通違規照相路段,超速,121.4464149,25.0900393
NP0147,NTP,固定式交通違規照相路段,超速,121.448400,25.092220
NP0148,NTP,固定式交通違規照相路段,超速,121.452404,25.099848
NP0149,NTP,固定式交通違規照相路段,超速,121.4564867,25.1118271
NP0150,NTP,固定式交通違規照相路段,超速,121.452600,25.083900
NP0151,NTP,固定式交通違規照相路段,超速,121.786109,25.022961
NP0152,NTP,固定式交通違規照相路段,超速,121.769216,25.058943
NP0153,NTP,固定式交通違規照相路段,超速,121.773800,25.051440
NP0154,NTP,固定式交通違規照相路段,超速,121.773800,25.051440
NP0155,NTP,固定式交通違規照相路段,超速,121.786109,25.022961
NP0156,NTP,固定式交通違規照相路段,超速,121.51487,25.018326
NP0157,NTP,固定式交通違規照相路段,超速,121.5220595,25.0131428
NP0158,NTP,固定式交通違規照相路段,超速,121.520160,25.282724
NP0159,NTP,固定式交通違規照相路段,超速,121.561320,25.290870
NP0160,NTP,固定式交通違規照相路段,闖紅燈,121.564440,25.290960
NP0161,NTP,固定式交通違規照相路段,超速,121.568310,25.293640
NP0162,NTP,固定式交通違規照相路段,超速,121.6728691,25.0081946
NP0163,NTP,固定式交通違規照相路段,超速,121.6986437,25.0175294
NP0164,NTP,固定式交通違規照相路段,超速,121.6147162,24.9612927
NP0165,NTP,固定式交通違規照相路段,超速,121.6371780,24.9540494
NP0166,NTP,固定式交通違規照相路段,超速,121.647800,24.950290
NP0167,NTP,固定式交通違規照相路段,闖紅燈,121.64259,25.06111
NP0168,NTP,固定式交通違規照相路段,闖紅燈,121.64021,25.05999
NP0169,NTP,固定式交通違規照相路段,闖紅燈,121.6716240,25.0772120
NP0170,NTP,固定式交通違規照相路段,闖紅燈,121.68333,25.07278
NP0171,NTP,固定式交通違規照相路段,闖紅燈、超速,121.674904,25.065943
NP0172,NTP,固定式交通違規照相路段,超速,121.651350,25.061570
NP0173,NTP,固定式交通違規照相路段,超速,121.664570,25.066710
NP0174,NTP,固定式交通違規照相路段,超速,121.681260,25.068420
NP0175,NTP,固定式交通違規照相路段,超速,121.704520,24.935520
NP0176,NTP,固定式交通違規照相路段,超速,121.710170,24.935310
NP0177,NTP,固定式交通違規照相路段,超速,121.716820,24.910960
NP0178,NTP,固定式交通違規照相路段,超速,121.48396,25.0208
NP0179,NTP,固定式交通違規照相路段,闖紅燈,121.476,25.0342
NP0180,NTP,固定式交通違規照相路段,闖紅燈,121.47617,25.01205
NP0181,NTP,固定式交通違規照相路段,超速,121.479195,25.035868
